loss_domain,gain_domain,replaced_domain,delta_log_excess_loss_per_unit_share,interpretation
metric/the_pile_arxiv_val_loss,arxiv,freelaw,-28.284271247344858,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,dm_mathematics,pile_cc,1.8097218864994906,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,dm_mathematics,ubuntu_irc,0.01699002821403095,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,dm_mathematics,europarl,0.32947205602863505,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,dm_mathematics,hackernews,2.716372193205244,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,dm_mathematics,pubmed_abstracts,-0.05948846345257808,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,dm_mathematics,uspto_backgrounds,-0.16340860304798843,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,github,philpapers,2.4200461993150024,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,github,stackexchange,0.1999182597538729,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,github,enron_emails,8.135612530392716,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,github,gutenberg_pg_19,22.44166391780034,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,github,pile_cc,2.0052105286872335,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,github,ubuntu_irc,0.2124786704017736,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,github,europarl,0.5249606982163777,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,github,hackernews,2.9118608353929867,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,github,pubmed_abstracts,0.13600017873516457,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,github,uspto_backgrounds,0.03208003913975421,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,philpapers,stackexchange,-2.2201279395611295,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,philpapers,enron_emails,5.715566331077714,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,philpapers,gutenberg_pg_19,20.021617718485338,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,philpapers,pile_cc,-0.4148356706277692,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,philpapers,ubuntu_irc,-2.207567528913229,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,philpapers,europarl,-1.8950855010986247,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,philpapers,hackernews,0.49181463607798437,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,philpapers,pubmed_abstracts,-2.284046020579838,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,philpapers,uspto_backgrounds,-2.387966160175248,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,enron_emails,7.935694270638844,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,gutenberg_pg_19,22.24174565804647,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,pile_cc,1.8052922689333604,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,ubuntu_irc,0.0125604106479007,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,europarl,0.3250424384625048,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,hackernews,2.711942575639114,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,pubmed_abstracts,-0.06391808101870833,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,stackexchange,uspto_backgrounds,-0.16783822061411868,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,enron_emails,gutenberg_pg_19,14.306051387407624,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,enron_emails,pile_cc,-6.130402001705483,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,enron_emails,ubuntu_irc,-7.923133859990942,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,enron_emails,europarl,-7.610651832176339,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,enron_emails,hackernews,-5.22375169499973,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,enron_emails,pubmed_abstracts,-7.999612351657552,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,enron_emails,uspto_backgrounds,-8.103532491252963,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,gutenberg_pg_19,pile_cc,-20.436453389113108,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,gutenberg_pg_19,ubuntu_irc,-22.22918524739857,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,gutenberg_pg_19,europarl,-21.91670321958396,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,gutenberg_pg_19,hackernews,-19.529803082407355,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,gutenberg_pg_19,pubmed_abstracts,-22.305663739065174,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,gutenberg_pg_19,uspto_backgrounds,-22.409583878660587,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,ubuntu_irc,-1.7927318582854597,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,europarl,-1.4802498304708556,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,hackernews,0.9066503067057536,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,pubmed_abstracts,-1.8692103499520687,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,pile_cc,uspto_backgrounds,-1.973130489547479,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,ubuntu_irc,europarl,0.3124820278146041,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,ubuntu_irc,hackernews,2.699382164991213,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,ubuntu_irc,pubmed_abstracts,-0.07647849166660903,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,ubuntu_irc,uspto_backgrounds,-0.18039863126201938,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,europarl,hackernews,2.386900137176609,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,europarl,pubmed_abstracts,-0.38896051948121313,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,europarl,uspto_backgrounds,-0.4928806590766235,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_gutenberg_pg_19_val_loss,hackernews,pubmed_abstracts,-2.775860656657822,increase gain_domain share by replacing replaced_domain share; conditional association
