model,date_utc,year,task,score,metric,params_b_c1,c1_model_match
DreadPoor/BaeZel_V3-8B-Model_Stock,2025-01-13 08:50:12.011751890+00:00,2025,IFEval,74.86136783733826,"prompt_level_strict_acc,none",8.03,True
DreadPoor/BaeZel_V3-8B-Model_Stock,2025-01-13 08:50:12.011751890+00:00,2025,MATH-Hard,17.97583081570997,"exact_match,none",8.03,True
DreadPoor/BaeZel_V3-8B-Model_Stock,2025-01-13 08:50:12.011751890+00:00,2025,GPQA,32.04697986577181,"acc_norm,none",8.03,True
DreadPoor/BaeZel_V3-8B-Model_Stock,2025-01-13 08:50:12.011751890+00:00,2025,BBH,53.75802812011804,"acc_norm,none",8.03,True
DreadPoor/BaeZel_V3-8B-Model_Stock,2025-01-13 08:50:12.011751890+00:00,2025,MMLU-Pro,38.87965425531915,"acc,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,MuSR,41.66666666666667,"acc_norm,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,IFEval,70.79482439926062,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,MATH-Hard,17.900302114803626,"exact_match,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,GPQA,31.1241610738255,"acc_norm,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,BBH,53.74067002256553,"acc_norm,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,MMLU-Pro,37.66622340425532,"acc,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,MuSR,41.66666666666667,"acc_norm,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,IFEval,70.79482439926062,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,MATH-Hard,17.900302114803626,"exact_match,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,GPQA,31.1241610738255,"acc_norm,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,BBH,53.74067002256553,"acc_norm,none",8.03,True
DreadPoor/Blunt_Edge-8B-SLERP,2025-01-18 01:44:30.136471272+00:00,2025,MMLU-Pro,37.66622340425532,"acc,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,MuSR,34.39153439153439,"acc_norm,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,IFEval,11.460258780036968,"prompt_level_strict_acc,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,MATH-Hard,0.0,"exact_match,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,GPQA,24.748322147651006,"acc_norm,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,BBH,28.27634091303593,"acc_norm,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,MMLU-Pro,11.095412234042554,"acc,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,MuSR,34.39153439153439,"acc_norm,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,IFEval,11.460258780036968,"prompt_level_strict_acc,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,MATH-Hard,0.0,"exact_match,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,GPQA,24.748322147651006,"acc_norm,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,BBH,28.27634091303593,"acc_norm,none",8.03,True
DreadPoor/BulkUp,2025-01-27 16:46:47.972704411+00:00,2025,MMLU-Pro,11.095412234042554,"acc,none",8.03,True
DreadPoor/Cadence-8B-LINEAR,2025-02-25 19:37:42.212824821+00:00,2025,MuSR,41.66666666666667,"acc_norm,none",8.03,True
DreadPoor/Cadence-8B-LINEAR,2025-02-25 19:37:42.212824821+00:00,2025,IFEval,72.82809611829944,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Cadence-8B-LINEAR,2025-02-25 19:37:42.212824821+00:00,2025,MATH-Hard,16.76737160120846,"exact_match,none",8.03,True
DreadPoor/Cadence-8B-LINEAR,2025-02-25 19:37:42.212824821+00:00,2025,GPQA,30.285234899328863,"acc_norm,none",8.03,True
DreadPoor/Cadence-8B-LINEAR,2025-02-25 19:37:42.212824821+00:00,2025,BBH,54.13990626627322,"acc_norm,none",8.03,True
DreadPoor/Cadence-8B-LINEAR,2025-02-25 19:37:42.212824821+00:00,2025,MMLU-Pro,38.03191489361702,"acc,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,MuSR,39.94708994708995,"acc_norm,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,IFEval,68.20702402957485,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,MATH-Hard,14.954682779456194,"exact_match,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,GPQA,31.04026845637584,"acc_norm,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,BBH,54.434993924665854,"acc_norm,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,MMLU-Pro,38.16489361702128,"acc,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,MuSR,39.94708994708995,"acc_norm,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,IFEval,68.20702402957485,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,MATH-Hard,14.954682779456194,"exact_match,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,GPQA,31.04026845637584,"acc_norm,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,BBH,54.434993924665854,"acc_norm,none",8.03,True
DreadPoor/Caelid-8B-Model_Stock,2025-01-14 22:14:00.057503223+00:00,2025,MMLU-Pro,38.16489361702128,"acc,none",8.03,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,MuSR,41.53439153439153,"acc_norm,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,IFEval,74.12199630314234,"prompt_level_strict_acc,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,MATH-Hard,0.906344410876133,"exact_match,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,GPQA,34.47986577181208,"acc_norm,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,BBH,60.94428050685645,"acc_norm,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,MMLU-Pro,41.56416223404255,"acc,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,MuSR,41.53439153439153,"acc_norm,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,IFEval,74.12199630314234,"prompt_level_strict_acc,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,MATH-Hard,0.906344410876133,"exact_match,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,GPQA,34.47986577181208,"acc_norm,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,BBH,60.94428050685645,"acc_norm,none",9.242,True
DreadPoor/Casuar-9B-Model_Stock,2024-12-21 12:38:56.706981897+00:00,2024,MMLU-Pro,41.56416223404255,"acc,none",9.242,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,MuSR,41.53439153439153,"acc_norm,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,IFEval,71.34935304990758,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,MATH-Hard,17.371601208459214,"exact_match,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,GPQA,32.13087248322148,"acc_norm,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,BBH,54.15726436382573,"acc_norm,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,MMLU-Pro,38.763297872340424,"acc,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,MuSR,41.53439153439153,"acc_norm,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,IFEval,71.34935304990758,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,MATH-Hard,17.371601208459214,"exact_match,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,GPQA,32.13087248322148,"acc_norm,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,BBH,54.15726436382573,"acc_norm,none",8.03,True
DreadPoor/Condensed_Milk-8B-Model_Stock,2024-11-27 14:34:07.654571533+00:00,2024,MMLU-Pro,38.763297872340424,"acc,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,MuSR,39.55026455026455,"acc_norm,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,IFEval,39.186691312384475,"prompt_level_strict_acc,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,MATH-Hard,6.193353474320242,"exact_match,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,GPQA,29.026845637583893,"acc_norm,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,BBH,47.45703870855754,"acc_norm,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,MMLU-Pro,31.590757978723406,"acc,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,MuSR,39.55026455026455,"acc_norm,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,IFEval,39.186691312384475,"prompt_level_strict_acc,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,MATH-Hard,6.193353474320242,"exact_match,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,GPQA,29.026845637583893,"acc_norm,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,BBH,47.45703870855754,"acc_norm,none",8.03,True
DreadPoor/CoolerCoder-8B-LINEAR,2024-11-21 12:22:42.671467066+00:00,2024,MMLU-Pro,31.590757978723406,"acc,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,MuSR,42.06349206349206,"acc_norm,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,IFEval,69.87060998151571,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,MATH-Hard,16.61631419939577,"exact_match,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,GPQA,29.86577181208054,"acc_norm,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,BBH,53.723311925013014,"acc_norm,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,MMLU-Pro,37.79089095744681,"acc,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,MuSR,42.06349206349206,"acc_norm,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,IFEval,69.87060998151571,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,MATH-Hard,16.61631419939577,"exact_match,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,GPQA,29.86577181208054,"acc_norm,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,BBH,53.723311925013014,"acc_norm,none",8.03,True
DreadPoor/Damasteel-8B-LINEAR,2024-11-06 17:24:11.986282587+00:00,2024,MMLU-Pro,37.79089095744681,"acc,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,MuSR,41.66666666666667,"acc_norm,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,IFEval,79.48243992606284,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,MATH-Hard,19.637462235649547,"exact_match,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,GPQA,29.86577181208054,"acc_norm,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,BBH,40.25342822426662,"acc_norm,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,MMLU-Pro,28.26628989361702,"acc,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,MuSR,41.66666666666667,"acc_norm,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,IFEval,79.48243992606284,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,MATH-Hard,19.637462235649547,"exact_match,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,GPQA,29.86577181208054,"acc_norm,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,BBH,40.25342822426662,"acc_norm,none",8.03,True
DreadPoor/Dearly_Beloved-8B-TIES,2024-11-22 16:51:18.688287020+00:00,2024,MMLU-Pro,28.26628989361702,"acc,none",8.03,True
DreadPoor/Decayed-8B-LINEAR,2025-02-25 19:43:51.460636616+00:00,2025,MuSR,41.7989417989418,"acc_norm,none",8.03,True
DreadPoor/Decayed-8B-LINEAR,2025-02-25 19:43:51.460636616+00:00,2025,IFEval,72.82809611829944,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Decayed-8B-LINEAR,2025-02-25 19:43:51.460636616+00:00,2025,MATH-Hard,17.14501510574018,"exact_match,none",8.03,True
DreadPoor/Decayed-8B-LINEAR,2025-02-25 19:43:51.460636616+00:00,2025,GPQA,30.956375838926174,"acc_norm,none",8.03,True
DreadPoor/Decayed-8B-LINEAR,2025-02-25 19:43:51.460636616+00:00,2025,BBH,53.96632529074813,"acc_norm,none",8.03,True
DreadPoor/Decayed-8B-LINEAR,2025-02-25 19:43:51.460636616+00:00,2025,MMLU-Pro,37.63297872340425,"acc,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,MuSR,41.93121693121693,"acc_norm,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,IFEval,73.01293900184844,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,MATH-Hard,17.522658610271904,"exact_match,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,GPQA,31.711409395973156,"acc_norm,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,BBH,53.82746051032807,"acc_norm,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,MMLU-Pro,38.10671542553192,"acc,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,MuSR,41.93121693121693,"acc_norm,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,IFEval,73.01293900184844,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,MATH-Hard,17.522658610271904,"exact_match,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,GPQA,31.711409395973156,"acc_norm,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,BBH,53.82746051032807,"acc_norm,none",8.03,True
DreadPoor/Derivative-8B-Model_Stock,2025-01-06 12:14:32.687405348+00:00,2025,MMLU-Pro,38.10671542553192,"acc,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,MuSR,41.13756613756614,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,IFEval,71.71903881700554,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,MATH-Hard,17.371601208459214,"exact_match,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,GPQA,30.70469798657718,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,BBH,53.792744315223054,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,MMLU-Pro,38.56382978723404,"acc,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,MuSR,41.13756613756614,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,IFEval,71.71903881700554,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,MATH-Hard,17.371601208459214,"exact_match,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,GPQA,30.70469798657718,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,BBH,53.792744315223054,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2-8B-Model_Stock,2025-01-07 17:28:39.049716949+00:00,2025,MMLU-Pro,38.56382978723404,"acc,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,MuSR,41.269841269841265,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,IFEval,73.93715341959334,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,MATH-Hard,18.12688821752266,"exact_match,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,GPQA,31.1241610738255,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,BBH,53.51501475438292,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,MMLU-Pro,38.821476063829785,"acc,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,MuSR,41.269841269841265,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,IFEval,73.93715341959334,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,MATH-Hard,18.12688821752266,"exact_match,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,GPQA,31.1241610738255,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,BBH,53.51501475438292,"acc_norm,none",8.03,True
DreadPoor/Derivative_V2_ALT-8B-Model_Stock,2025-01-07 17:06:15.349278688+00:00,2025,MMLU-Pro,38.821476063829785,"acc,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,MuSR,41.4021164021164,"acc_norm,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,IFEval,64.69500924214418,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,MATH-Hard,13.670694864048338,"exact_match,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,GPQA,29.446308724832214,"acc_norm,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,BBH,52.16108314528728,"acc_norm,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,MMLU-Pro,35.02327127659575,"acc,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,MuSR,41.4021164021164,"acc_norm,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,IFEval,64.69500924214418,"prompt_level_strict_acc,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,MATH-Hard,13.670694864048338,"exact_match,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,GPQA,29.446308724832214,"acc_norm,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,BBH,52.16108314528728,"acc_norm,none",8.03,True
DreadPoor/Derivative_V3-8B-Model_Stock,2025-01-08 04:12:22.961010695+00:00,2025,MMLU-Pro,35.02327127659575,"acc,none",8.03,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,MuSR,41.4021164021164,"acc_norm,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,IFEval,66.72828096118299,"prompt_level_strict_acc,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,MATH-Hard,14.652567975830816,"exact_match,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,GPQA,30.620805369127517,"acc_norm,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,BBH,54.40027772956084,"acc_norm,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,MMLU-Pro,38.13996010638298,"acc,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,MuSR,41.4021164021164,"acc_norm,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,IFEval,66.72828096118299,"prompt_level_strict_acc,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,MATH-Hard,14.652567975830816,"exact_match,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,GPQA,30.620805369127517,"acc_norm,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,BBH,54.40027772956084,"acc_norm,none",4.015,True
DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,2024-12-18 21:32:07.832416296+00:00,2024,MMLU-Pro,38.13996010638298,"acc,none",4.015,True
DreadPoor/Emu_Eggs-9B-Model_Stock,2024-10-18 22:18:35.560715675+00:00,2024,MuSR,40.60846560846561,"acc_norm,none",9.242,True
